strain_id	bgc_id	fam_cluster_id	clan_cluster_id	product_class	top_kcb
SID01005	SID01005_ctg12.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID01005	SID01005_ctg13.region001	others8179	others3580	betalactone	Fengycin
SID00795	SID00795_ctg0.region001	ripps3467	ripps3447	lanthipeptide	Thuricin
SID00795	SID00795_ctg1.region001	others2495	others2542	siderophore	Petrobactin
SID00795	SID00795_ctg2.region001	ripps8957	ripps8957	lassopeptide	Paeninodin
SID00795	SID00795_ctg3.region001	ripps2504	ripps4090	LAP;bacteriocin	None
SID00795	SID00795_ctg4.region001	nrps4051	nrps4051	NRPS-like	None
SID00795	SID00795_ctg5.region002	nrps3014	nrps11633	NRPS	None
SID00795	SID00795_ctg6.region001	ripps2497	ripps3447	bacteriocin	None
SID00795	SID00795_ctg7.region001	terpene2537	terpene2537	terpene	Molybdenum cofactor
SID00795	SID00795_ctg8.region002	others2545	others2545	betalactone	Fengycin
SID00795	SID00795_ctg9.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID00795	SID00795_ctg10.region001	ripps5412	ripps3447	bacteriocin	None
SID00632	SID00632_ctg0.region001	others7673	others7673	betalactone	Bottromycin A2
SID00632	SID00632_ctg1.region002	ripps3447	ripps3447	bacteriocin	None
SID00632	SID00632_ctg2.region001	nrps3480	nrps10750	NRPS-like	Locillomycin
SID00632	SID00632_ctg3.region001	pksother8188	pksother3708	T3PKS	None
SID00632	SID00632_ctg4.region002	terpene8191	terpene7676	terpene	None
SID00632	SID00632_ctg5.region001	others7676	others3580	siderophore	Carotenoid
SID00632	SID00632_ctg6.region001	terpene7676	terpene7676	siderophore	Carotenoid
SID00632	SID00632_ctg7.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00632	SID00632_ctg8.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00632	SID00632_ctg9.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00632	SID00632_ctg10.region001	nrps3455	nrps3455	NRPS	Surfactin
SID00632	SID00632_ctg11.region001	others8179	others3580	betalactone	Fengycin
SID00632	SID00632_ctg12.region001	nrps3736	nrps10750	NRPS-like	Rhizomide A / rhizomide B / rhizomide C
SID00520	SID00520_ctg0.region002	others6840	others6840	siderophore	None
SID00520	SID00520_ctg1.region001	terpene502	terpene7676	terpene	Surfactin
SID00520	SID00520_ctg2.region001	terpene6525	terpene7676	terpene	Carotenoid
SID00520	SID00520_ctg3.region001	pksother6398	pksother6398	T3PKS	None
SID00520	SID00520_ctg4.region002	ripps3495	ripps3447	lassopeptide	Paeninodin
SID00520	SID00520_ctg5.region001	terpene7294	terpene7676	terpene	None
SID01035	SID01035_ctg0.region001	ripps7942	ripps3447	LAP;thiopeptide	None
SID01035	SID01035_ctg1.region001	others3663	others3580	siderophore	None
SID01035	SID01035_ctg2.region001	pksother3662	pksother3708	T3PKS	None
SID01035	SID01035_ctg3.region001	nrps7943	nrps10750	NRPS	Napsamycin
SID01035	SID01035_ctg4.region001	terpene3500	terpene7676	terpene	Carotenoid
SID00352	SID00352_ctg0.region002	pksother8188	pksother3708	T3PKS	None
SID00352	SID00352_ctg1.region001	terpene8191	terpene7676	terpene	None
SID00352	SID00352_ctg2.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00352	SID00352_ctg3.region001	others7676	others3580	siderophore	Carotenoid
SID00352	SID00352_ctg4.region001	terpene7676	terpene7676	siderophore	Carotenoid
SID00352	SID00352_ctg5.region001	ripps3505	ripps3447	glycocin	Sublancin 168
SID00352	SID00352_ctg6.region001	nrps11250	nrps11250	NRPS	Surfactin
SID00352	SID00352_ctg7.region001	others7677	others3580	other	Bacilysin
SID00352	SID00352_ctg8.region001	others8179	others3580	betalactone	Fengycin
SID00352	SID00352_ctg9.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00189	SID00189_ctg0.region001	pksother3510	pksother3708	T3PKS	None
SID00189	SID00189_ctg1.region002	nrps3511	nrps10750	NRPS	Bacillibactin
SID00189	SID00189_ctg2.region001	terpene3512	terpene7676	terpene	None
SID00189	SID00189_ctg3.region001	others3513	others3580	arylpolyene	None
SID00189	SID00189_ctg4.region001	terpene3514	terpene7676	terpene	None
SID00189	SID00189_ctg5.region001	ripps3515	ripps3447	lassopeptide	Paeninodin
SID00189	SID00189_ctg6.region001	nrps3516	nrps10750	NRPS	Pacidamycin
SID00189	SID00189_ctg7.region001	ripps3517	ripps3447	bacteriocin;LAP	None
SID01122	SID01122_ctg0.region001	ripps3518	ripps3447	lassopeptide	None
SID01122	SID01122_ctg1.region001	terpene6617	terpene7676	terpene	Carotenoid
SID01122	SID01122_ctg2.region001	others3520	others3580	ectoine	Ectoine
SID01122	SID01122_ctg3.region001	pksother3521	pksother3708	T3PKS	None
SID01122	SID01122_ctg4.region001	ripps3522	ripps3447	bacteriocin	None
SID00944	SID00944_ctg0.region001	others7677	others3580	other	Bacilysin
SID00944	SID00944_ctg1.region002	pksother8188	pksother3708	T3PKS	None
SID00944	SID00944_ctg2.region001	terpene8191	terpene7676	terpene	None
SID00944	SID00944_ctg3.region001	others7676	others3580	terpene	Carotenoid
SID00944	SID00944_ctg4.region001	terpene7676	terpene7676	terpene	Carotenoid
SID00944	SID00944_ctg5.region001	ripps3505	ripps3447	glycocin	Sublancin 168
SID00944	SID00944_ctg6.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00944	SID00944_ctg7.region001	others8179	others3580	betalactone	Fengycin
SID00944	SID00944_ctg8.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00944	SID00944_ctg9.region001	nrps3455	nrps3455	NRPS	Surfactin
SID00944	SID00944_ctg10.region001	nrps3736	nrps10750	NRPS-like	None
SID01091	SID01091_ctg0.region005	pksnrp3582	pksnrp10748	transAT-PKS;transAT-PKS-like;NRPS	Bacillaene
SID01091	SID01091_ctg1.region001	pksother4984	pksother3708	PKS-like	Butirosin
SID01091	SID01091_ctg2.region004	pksother8575	pksother3708	transAT-PKS	Macrolactin
SID01091	SID01091_ctg3.region006	pksother12634	pksother3708	NRPS;transAT-PKS;betalactone	Fengycin
SID01091	SID01091_ctg4.region005	pksother3582	pksother10748	transAT-PKS;transAT-PKS-like;NRPS	Bacillaene
SID01091	SID01091_ctg5.region003	ripps4607	ripps3447	lanthipeptide	None
SID01091	SID01091_ctg6.region006	nrps4604	nrps4604	NRPS;transAT-PKS;betalactone	Fengycin
SID01091	SID01091_ctg7.region006	others5113	others3580	NRPS;transAT-PKS;betalactone	Fengycin
SID01091	SID01091_ctg8.region002	terpene3573	terpene7676	terpene	None
SID01091	SID01091_ctg9.region005	nrps3582	nrps10750	transAT-PKS;transAT-PKS-like;NRPS	Bacillaene
SID01091	SID01091_ctg10.region002	ripps5881	ripps3447	NRPS	Bacillibactin
SID01091	SID01091_ctg11.region002	nrps4601	nrps10750	NRPS	Bacillibactin
SID01091	SID01091_ctg12.region002	others5881	others3580	NRPS	Bacillibactin
SID01091	SID01091_ctg13.region001	others8700	others8700	other	Bacilysin
SID01091	SID01091_ctg14.region001	nrps3579	nrps3579	NRPS	Surfactin
SID01091	SID01091_ctg15.region001	pksother8697	pksother8697	transAT-PKS	Difficidin
SID01091	SID01091_ctg16.region001	nrps8698	nrps8698	NRPS	Surfactin
SID01091	SID01091_ctg17.region003	terpene5116	terpene11261	terpene	None
SID01091	SID01091_ctg18.region002	pksother10738	pksother10738	T3PKS	None
SID01091	SID01091_ctg19.region001	pksother5119	pksother5119	transAT-PKS-like	Difficidin
SID01091	SID01091_ctg20.region001	nrps4599	nrps5886	NRPS	Surfactin
SID01091	SID01091_ctg21.region001	pksother5498	pksother5498	transAT-PKS-like	Difficidin
SID01091	SID01091_ctg22.region001	nrps4598	nrps4598	NRPS	Fengycin
SID01091	SID01091_ctg23.region001	nrps7545	nrps10750	NRPS	Fengycin
SID01091	SID01091_ctg24.region001	nrps3551	nrps10750	NRPS	None
SID01028	SID01028_ctg0.region005	pksnrp3582	pksnrp10748	transAT-PKS;transAT-PKS-like;NRPS	Bacillaene
SID01028	SID01028_ctg1.region001	pksother4984	pksother3708	PKS-like	Butirosin
SID01028	SID01028_ctg2.region006	pksother7422	pksother3708	NRPS;transAT-PKS;betalactone	Fengycin
SID01028	SID01028_ctg3.region004	pksother8575	pksother3708	transAT-PKS	Macrolactin
SID01028	SID01028_ctg4.region005	pksother3582	pksother10748	transAT-PKS;transAT-PKS-like;NRPS	Bacillaene
SID01028	SID01028_ctg5.region003	ripps4607	ripps3447	lanthipeptide	None
SID01028	SID01028_ctg6.region006	others5113	others3580	NRPS;transAT-PKS;betalactone	Fengycin
SID01028	SID01028_ctg7.region002	terpene3573	terpene7676	terpene	None
SID01028	SID01028_ctg8.region006	nrps4604	nrps4604	NRPS;transAT-PKS;betalactone	Fengycin
SID01028	SID01028_ctg9.region005	nrps3582	nrps10750	transAT-PKS;transAT-PKS-like;NRPS	Bacillaene
SID01028	SID01028_ctg10.region001	ripps5881	ripps3447	bacteriocin	Bacillibactin
SID01028	SID01028_ctg11.region001	others5881	others3580	bacteriocin	Bacillibactin
SID01028	SID01028_ctg12.region002	others8700	others8700	other	Bacilysin
SID01028	SID01028_ctg13.region001	nrps4601	nrps10750	bacteriocin	Bacillibactin
SID01028	SID01028_ctg14.region001	nrps8698	nrps8698	NRPS	Surfactin
SID01028	SID01028_ctg15.region001	pksother8697	pksother8697	transAT-PKS	Difficidin
SID01028	SID01028_ctg16.region001	terpene5116	terpene11261	terpene	None
SID01028	SID01028_ctg17.region002	pksother10738	pksother10738	T3PKS	None
SID01028	SID01028_ctg18.region003	pksother5119	pksother5119	transAT-PKS-like	Difficidin
SID01028	SID01028_ctg19.region001	nrps3579	nrps3579	NRPS	Surfactin
SID01028	SID01028_ctg20.region001	nrps4598	nrps4598	NRPS	Fengycin
SID01028	SID01028_ctg21.region001	nrps4599	nrps5886	NRPS	Surfactin
SID01028	SID01028_ctg22.region001	pksother5498	pksother5498	transAT-PKS-like	Difficidin
SID01028	SID01028_ctg23.region001	nrps7545	nrps10750	NRPS	Fengycin
SID01028	SID01028_ctg24.region001	nrps3551	nrps10750	NRPS	None
SID01028	SID01028_ctg25.region001	nrps3551	nrps10750	NRPS	None
SID00182	SID00182_ctg0.region001	pksother4984	pksother3708	PKS-like	Butirosin
SID00182	SID00182_ctg1.region002	terpene3573	terpene7676	terpene	None
SID00182	SID00182_ctg2.region001	pksother5119	pksother5119	transAT-PKS;transAT-PKS-like	Difficidin
SID00182	SID00182_ctg3.region001	nrps4601	nrps10750	NRPS	Bacillibactin
SID00182	SID00182_ctg4.region001	ripps5881	ripps3447	NRPS	Bacillibactin
SID00182	SID00182_ctg5.region001	others5881	others3580	NRPS	Bacillibactin
SID00182	SID00182_ctg6.region001	nrps8698	nrps8698	NRPS	Surfactin
SID00182	SID00182_ctg7.region001	nrps8895	nrps10750	NRPS;transAT-PKS	Rhizocticin
SID00182	SID00182_ctg8.region001	pksnrp8895	pksnrp113	NRPS;transAT-PKS	Rhizocticin
SID00182	SID00182_ctg9.region001	pksother8895	pksother3708	NRPS;transAT-PKS	Rhizocticin
SID00182	SID00182_ctg10.region001	others12702	others12702	other	Bacilysin
SID00182	SID00182_ctg11.region001	nrps3579	nrps3579	NRPS	Surfactin
SID00182	SID00182_ctg12.region001	others3580	others3580	bacteriocin	Fengycin
SID00182	SID00182_ctg13.region001	ripps10941	ripps3447	bacteriocin	Fengycin
SID00182	SID00182_ctg14.region001	pksother7422	pksother3708	bacteriocin	Fengycin
SID00182	SID00182_ctg15.region001	nrps5113	nrps5113	bacteriocin	Fengycin
SID00182	SID00182_ctg16.region001	pksother8575	pksother3708	transAT-PKS	Macrolactin
SID00182	SID00182_ctg17.region001	pksother3582	pksother10748	transAT-PKS;NRPS	Bacillaene
SID00182	SID00182_ctg18.region001	nrps3582	nrps10750	transAT-PKS;NRPS	Bacillaene
SID00182	SID00182_ctg19.region001	pksnrp3582	pksnrp10748	transAT-PKS;NRPS	Bacillaene
SID00182	SID00182_ctg20.region001	nrps3583	nrps10750	NRPS	None
SID00182	SID00182_ctg21.region001	pksother8702	pksother8702	T3PKS	None
SID00182	SID00182_ctg22.region001	terpene5116	terpene11261	terpene	None
SID00182	SID00182_ctg23.region001	nrps8692	nrps8692	NRPS	Fengycin
SID00182	SID00182_ctg24.region001	nrps4574	nrps10750	NRPS	None
SID00182	SID00182_ctg25.region001	nrps4959	nrps10750	NRPS	None
SID00182	SID00182_ctg26.region001	nrps4599	nrps5886	NRPS	Surfactin
SID00182	SID00182_ctg27.region001	nrps8662	nrps8662	NRPS	None
SID00182	SID00182_ctg28.region001	nrps8658	nrps10750	NRPS	None
SID00182	SID00182_ctg29.region001	nrps8685	nrps8685	NRPS	None
SID00182	SID00182_ctg30.region001	nrps10942	nrps10750	NRPS-like	None
SID00182	SID00182_ctg31.region001	nrps7545	nrps10750	NRPS	Fengycin
SID01182	SID01182_ctg0.region001	others3981	others2545	betalactone	Fengycin
SID01182	SID01182_ctg1.region001	nrps2550	nrps2550	NRPS	Elsinochrome A
SID01182	SID01182_ctg2.region001	others2542	others2542	siderophore	Petrobactin
SID01182	SID01182_ctg3.region001	others11626	others11626	NRPS;T1PKS	Zwittermycin A
SID01182	SID01182_ctg4.region001	nrps2989	nrps4047	NRPS;T1PKS	Zwittermycin A
SID01182	SID01182_ctg5.region001	ripps3960	ripps11688	NRPS;T1PKS	Zwittermycin A
SID01182	SID01182_ctg6.region001	ripps2999	ripps9214	lanthipeptide	Thurincin H
SID01182	SID01182_ctg7.region001	nrps4051	nrps4051	NRPS-like	None
SID01182	SID01182_ctg8.region001	nrps11633	nrps11633	NRPS	None
SID01182	SID01182_ctg9.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID01182	SID01182_ctg10.region001	terpene4046	terpene2537	terpene	Molybdenum cofactor
SID01182	SID01182_ctg11.region001	ripps4045	ripps4090	LAP;bacteriocin	None
SID00075	SID00075_ctg0.region001	terpene4046	terpene2537	terpene	Molybdenum cofactor
SID00075	SID00075_ctg1.region001	nrps11633	nrps11633	NRPS	None
SID00075	SID00075_ctg2.region001	others2545	others2545	betalactone	Fengycin
SID00075	SID00075_ctg3.region001	nrps2550	nrps2550	NRPS	Elsinochrome A
SID00075	SID00075_ctg4.region001	pksnrp3708	pksnrp3708	NRPS;T1PKS	Zwittermycin A
SID00075	SID00075_ctg5.region001	pksother3708	pksother3708	NRPS;T1PKS	Zwittermycin A
SID00075	SID00075_ctg6.region001	nrps2989	nrps4047	NRPS;T1PKS	Zwittermycin A
SID00075	SID00075_ctg7.region001	nrps4051	nrps4051	NRPS-like	None
SID00075	SID00075_ctg8.region001	others2542	others2542	siderophore	Petrobactin
SID00075	SID00075_ctg9.region001	ripps2999	ripps9214	lanthipeptide	Thurincin H
SID00075	SID00075_ctg10.region001	ripps4045	ripps4090	LAP;bacteriocin	None
SID00075	SID00075_ctg11.region001	nrps2543	nrps4089	NRPS	Bacillibactin
SID00075	SID00075_ctg12.region001	nrps8318	nrps10750	NRPS	Polyoxypeptin
SID00075	SID00075_ctg13.region001	ripps3960	ripps11688	lanthipeptide	Thuricin
SID00075	SID00075_ctg14.region001	ripps2937	ripps2937	bacteriocin	None
SID00513	SID00513_ctg0.region001	nrps3834	nrps10750	NRPS	Polyoxypeptin
SID00513	SID00513_ctg1.region001	nrps9215	nrps9215	NRPS-like	None
SID00513	SID00513_ctg2.region001	ripps10367	ripps10367	bacteriocin	None
SID00513	SID00513_ctg3.region001	others11626	others11626	lanthipeptide	Zwittermycin A
SID00513	SID00513_ctg4.region001	nrps2989	nrps4047	lanthipeptide	Zwittermycin A
SID00513	SID00513_ctg5.region001	ripps3960	ripps11688	lanthipeptide	Zwittermycin A
SID00513	SID00513_ctg6.region001	terpene4046	terpene2537	terpene	Molybdenum cofactor
SID00513	SID00513_ctg7.region001	others2545	others2545	betalactone	Fengycin
SID00513	SID00513_ctg8.region001	nrps2550	nrps2550	NRPS	Elsinochrome B / elsinochrome C
SID00513	SID00513_ctg9.region001	ripps2999	ripps9214	sactipeptide	Thurincin H
SID00513	SID00513_ctg10.region001	nrps11633	nrps11633	NRPS	None
SID00513	SID00513_ctg11.region001	others2542	others2542	siderophore	Petrobactin
SID00513	SID00513_ctg12.region001	ripps2539	ripps2539	bacteriocin	None
SID00513	SID00513_ctg13.region001	ripps4045	ripps4090	LAP;bacteriocin	None
SID00513	SID00513_ctg14.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID01023	SID01023_ctg0.region001	ripps4045	ripps4090	LAP;bacteriocin	None
SID01023	SID01023_ctg1.region001	ripps2539	ripps2539	bacteriocin	None
SID01023	SID01023_ctg2.region001	others2542	others2542	siderophore	Petrobactin
SID01023	SID01023_ctg3.region001	pksnrp3708	pksnrp3708	NRPS;T1PKS	Zwittermycin A
SID01023	SID01023_ctg4.region001	pksother3708	pksother3708	NRPS;T1PKS	Zwittermycin A
SID01023	SID01023_ctg5.region001	nrps2989	nrps4047	NRPS;T1PKS	Zwittermycin A
SID01023	SID01023_ctg6.region001	ripps2935	ripps9070	bacteriocin	None
SID01023	SID01023_ctg7.region001	terpene4046	terpene2537	terpene	Molybdenum cofactor
SID01023	SID01023_ctg8.region001	nrps4051	nrps4051	NRPS-like	None
SID01023	SID01023_ctg9.region001	others2545	others2545	betalactone	Fengycin
SID01023	SID01023_ctg10.region001	nrps11633	nrps11633	NRPS	None
SID01023	SID01023_ctg11.region001	nrps2550	nrps2550	NRPS	Elsinochrome A
SID01023	SID01023_ctg12.region001	ripps2937	ripps2937	bacteriocin	None
SID01023	SID01023_ctg13.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID01023	SID01023_ctg14.region001	nrps2989	nrps4047	NRPS	None
SID01023	SID01023_ctg15.region001	ripps2999	ripps9214	sactipeptide	Thurincin H
SID01023	SID01023_ctg16.region001	ripps9189	ripps11688	lanthipeptide	Thuricin
SID00516	SID00516_ctg0.region001	others11626	others11626	lanthipeptide	Zwittermycin A
SID00516	SID00516_ctg1.region001	nrps2989	nrps4047	lanthipeptide	Zwittermycin A
SID00516	SID00516_ctg2.region001	ripps3960	ripps11688	lanthipeptide	Zwittermycin A
SID00516	SID00516_ctg3.region001	others2542	others2542	siderophore	Petrobactin
SID00516	SID00516_ctg4.region001	terpene2537	terpene2537	terpene	Molybdenum cofactor
SID00516	SID00516_ctg5.region001	nrps11633	nrps11633	NRPS	None
SID00516	SID00516_ctg6.region002	ripps2539	ripps2539	bacteriocin	None
SID00516	SID00516_ctg7.region001	ripps10367	ripps10367	bacteriocin	None
SID00516	SID00516_ctg8.region001	nrps3834	nrps10750	NRPS	Polyoxypeptin
SID00516	SID00516_ctg9.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID00516	SID00516_ctg10.region001	others2545	others2545	betalactone	Fengycin
SID00516	SID00516_ctg11.region001	nrps4051	nrps4051	NRPS-like	None
SID00516	SID00516_ctg12.region001	ripps4045	ripps4090	bacteriocin;LAP	None
SID00516	SID00516_ctg13.region001	ripps2999	ripps9214	lanthipeptide	Thurincin H
SID00516	SID00516_ctg14.region001	nrps2550	nrps2550	NRPS	Elsinochrome A
SID00647	SID00647_ctg0.region001	terpene3500	terpene7676	terpene	Carotenoid
SID00647	SID00647_ctg1.region002	nrps7943	nrps10750	NRPS	Napsamycin
SID00647	SID00647_ctg2.region001	ripps7942	ripps3447	thiopeptide;LAP	None
SID00647	SID00647_ctg3.region001	pksother3662	pksother3708	T3PKS	None
SID00647	SID00647_ctg4.region001	others3663	others3580	siderophore	None
SID00449	SID00449_ctg0.region001	ripps3664	ripps3447	bacteriocin	Alginate
SID00449	SID00449_ctg1.region001	others3030	others2553	NAGGN	None
SID00449	SID00449_ctg2.region001	ripps3666	ripps3447	bacteriocin	Entolysin
SID00449	SID00449_ctg3.region001	others3667	others3580	betalactone	Fengycin
SID00449	SID00449_ctg4.region001	ripps3668	ripps3447	bacteriocin	None
SID00396	SID00396_ctg0.region001	ripps1271	ripps4223	bacteriocin	None
SID00396	SID00396_ctg1.region001	others2556	others4416	arylpolyene	APE Vf
SID00396	SID00396_ctg2.region001	others1240	others3580	hserlactone	None
SID00396	SID00396_ctg3.region001	others2622	others3580	hserlactone	None
SID00396	SID00396_ctg4.region001	nrps2619	nrps10750	NRPS	Pseudomonine
SID00396	SID00396_ctg5.region001	others1266	others4853	betalactone	Fengycin
SID00396	SID00396_ctg6.region001	others1340	others1340	NRPS	Pyoverdine
SID00396	SID00396_ctg7.region001	nrps1256	nrps10750	NRPS	Pyoverdine
SID00396	SID00396_ctg8.region001	others2553	others2553	NAGGN	None
SID00396	SID00396_ctg9.region002	nrps2554	nrps2554	NRPS	Pyoverdine
SID00396	SID00396_ctg10.region001	nrps3678	nrps10750	NRPS	Pyoverdine
SID00396	SID00396_ctg11.region001	nrps1279	nrps1279	NRPS-like	Mangotoxin
SID00396	SID00396_ctg12.region001	ripps1395	ripps3447	bacteriocin	None
SID00396	SID00396_ctg13.region001	others3681	others3580	other	Pyrrolnitrin
SID00396	SID00396_ctg14.region001	nrps4373	nrps10750	NRPS-like	Pyoverdine
SID00396	SID00396_ctg15.region001	others1273	others3580	siderophore	Vibrioferrin
SID00396	SID00396_ctg16.region001	nrps4319	nrps10750	NRPS	None
SID00235	SID00235_ctg0.region001	pksother8188	pksother3708	T3PKS	None
SID00235	SID00235_ctg1.region002	terpene8191	terpene7676	terpene	None
SID00235	SID00235_ctg2.region001	others7677	others3580	other	Bacilysin
SID00235	SID00235_ctg3.region002	others8179	others3580	betalactone	Fengycin
SID00235	SID00235_ctg4.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00235	SID00235_ctg5.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00235	SID00235_ctg6.region001	ripps11067	ripps3447	LAP	Plantazolicin
SID00235	SID00235_ctg7.region001	others7676	others3580	siderophore	Carotenoid
SID00235	SID00235_ctg8.region001	terpene8182	terpene7676	siderophore	Carotenoid
SID00235	SID00235_ctg9.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00235	SID00235_ctg10.region001	pksnrp3702	pksnrp113	NRPS;T1PKS	Paenilamicin
SID00235	SID00235_ctg11.region001	pksother3702	pksother3708	NRPS;T1PKS	Paenilamicin
